2017-11-20 12:10:43.159153: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159172: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159177: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159180: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159183: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          4800 |    40908.9609 | Layer 1 | Epoch 79  |
|          4830 |    41253.5391 | Layer 1 | Epoch 80  |
|          4860 |    40954.1523 | Layer 1 | Epoch 80  |
|          4890 |    41265.5000 | Layer 1 | Epoch 81  |
|          4920 |    40495.8125 | Layer 1 | Epoch 81  |
|          4950 |    41318.2227 | Layer 1 | Epoch 82  |
|          4980 |    42372.3867 | Layer 1 | Epoch 82  |
|          5010 |    41003.9922 | Layer 1 | Epoch 83  |
|          5040 |    40131.8672 | Layer 1 | Epoch 83  |
|          5070 |    42201.5078 | Layer 1 | Epoch 84  |
|          5100 |    40067.1484 | Layer 1 | Epoch 84  |
|          5130 |    40906.1172 | Layer 1 | Epoch 85  |
|          5160 |    41033.1367 | Layer 1 | Epoch 85  |
|          5190 |    42845.3438 | Layer 1 | Epoch 86  |
|          5220 |    40667.2617 | Layer 1 | Epoch 86  |
|          5250 |    42730.4102 | Layer 1 | Epoch 87  |
|          5280 |    42023.7578 | Layer 1 | Epoch 87  |
|          5310 |    41506.2500 | Layer 1 | Epoch 88  |
|          5340 |    40398.7109 | Layer 1 | Epoch 88  |
|          5370 |    40894.8672 | Layer 1 | Epoch 89  |
|          5400 |    41784.8594 | Layer 1 | Epoch 89  |
|          5430 |    40261.2891 | Layer 1 | Epoch 90  |
|          5460 |    41456.3945 | Layer 1 | Epoch 90  |
|          5490 |    41413.2578 | Layer 1 | Epoch 91  |
|          5520 |    41678.8828 | Layer 1 | Epoch 91  |
|          5550 |    42003.3945 | Layer 1 | Epoch 91  |
|          5580 |    42072.4375 | Layer 1 | Epoch 92  |
|          5610 |    40177.3516 | Layer 1 | Epoch 92  |
|          5640 |    41486.9688 | Layer 1 | Epoch 93  |
|          5670 |    41483.9297 | Layer 1 | Epoch 93  |
|          5700 |    41497.9805 | Layer 1 | Epoch 94  |
|          5730 |    40868.3516 | Layer 1 | Epoch 94  |
|          5760 |    40717.8203 | Layer 1 | Epoch 95  |
|          5790 |    42049.7773 | Layer 1 | Epoch 95  |
|          5820 |    41875.4375 | Layer 1 | Epoch 96  |
|          5850 |    40283.8633 | Layer 1 | Epoch 96  |
|          5880 |    40669.4180 | Layer 1 | Epoch 97  |
|          5910 |    40400.3555 | Layer 1 | Epoch 97  |
|          5940 |    41510.6797 | Layer 1 | Epoch 98  |
|          5970 |    41582.7578 | Layer 1 | Epoch 98  |
|          6000 |    42126.5859 | Layer 1 | Epoch 99  |
|          6030 |    41619.2656 | Layer 1 | Epoch 99  |
|          6060 |    40816.6484 | Layer 1 | Epoch 100  |
|          6090 |    40549.7188 | Layer 1 | Epoch 100  |
|          6120 |    40769.3047 | Layer 1 | Epoch 101  |
|          6150 |    41349.4453 | Layer 1 | Epoch 101  |
|          6180 |    41053.9492 | Layer 1 | Epoch 102  |
|          6210 |    40383.4961 | Layer 1 | Epoch 102  |
|          6240 |    40442.8242 | Layer 1 | Epoch 103  |
|          6270 |    40156.8867 | Layer 1 | Epoch 103  |
|          6300 |    39825.6797 | Layer 1 | Epoch 104  |
|          6330 |    39754.2656 | Layer 1 | Epoch 104  |
|          6360 |    40170.1797 | Layer 1 | Epoch 105  |
|          6390 |    40050.5000 | Layer 1 | Epoch 105  |
|          6420 |    40064.4219 | Layer 1 | Epoch 106  |
|          6450 |    40616.3828 | Layer 1 | Epoch 106  |
|          6480 |    41977.2812 | Layer 1 | Epoch 107  |
|          6510 |    39688.4453 | Layer 1 | Epoch 107  |
|          6540 |    40235.3750 | Layer 1 | Epoch 108  |
|          6570 |    41154.8984 | Layer 1 | Epoch 108  |
|          6600 |    40947.8516 | Layer 1 | Epoch 109  |
|          6630 |    40126.8516 | Layer 1 | Epoch 109  |
|          6660 |    40820.2422 | Layer 1 | Epoch 110  |
|          6690 |    42089.2500 | Layer 1 | Epoch 110  |
|          6720 |    41210.9453 | Layer 1 | Epoch 111  |
|          6750 |    39320.2891 | Layer 1 | Epoch 111  |
|          6780 |    40638.6641 | Layer 1 | Epoch 112  |
|          6810 |    40187.1992 | Layer 1 | Epoch 112  |
|          6840 |    42004.4570 | Layer 1 | Epoch 113  |
|          6870 |    41007.9766 | Layer 1 | Epoch 113  |
|          6900 |    42246.7070 | Layer 1 | Epoch 114  |
|          6930 |    40837.0820 | Layer 1 | Epoch 114  |
|          6960 |    39682.3633 | Layer 1 | Epoch 115  |
|          6990 |    41350.9922 | Layer 1 | Epoch 115  |
|          7020 |    41457.8242 | Layer 1 | Epoch 116  |
|          7050 |    41441.0547 | Layer 1 | Epoch 116  |
|          7080 |    41473.6953 | Layer 1 | Epoch 117  |
|          7110 |    39528.8828 | Layer 1 | Epoch 117  |
|          7140 |    41204.3555 | Layer 1 | Epoch 118  |
|          7170 |    42068.0391 | Layer 1 | Epoch 118  |
|          7200 |    40515.5234 | Layer 1 | Epoch 119  |
|          7230 |    40039.6680 | Layer 1 | Epoch 119  |
|          7260 |    40399.4102 | Layer 1 | Epoch 120  |
|          7290 |    39951.1641 | Layer 1 | Epoch 120  |
|          7320 |    41422.9688 | Layer 1 | Epoch 121  |
|          7350 |    40078.6250 | Layer 1 | Epoch 121  |
|          7380 |    40618.8008 | Layer 1 | Epoch 121  |
|          7410 |    38949.7656 | Layer 1 | Epoch 122  |
|          7440 |    41441.5820 | Layer 1 | Epoch 122  |
|          7470 |    41276.7461 | Layer 1 | Epoch 123  |
|          7500 |    42481.4297 | Layer 1 | Epoch 123  |
|          7530 |    40436.8828 | Layer 1 | Epoch 124  |
|          7560 |    39423.1992 | Layer 1 | Epoch 124  |
|          7590 |    42411.6367 | Layer 1 | Epoch 125  |
|          7620 |    41014.2500 | Layer 1 | Epoch 125  |
|          7650 |    42279.3320 | Layer 1 | Epoch 126  |
|          7680 |    39058.1172 | Layer 1 | Epoch 126  |
|          7710 |    41349.3398 | Layer 1 | Epoch 127  |
|          7740 |    40629.6133 | Layer 1 | Epoch 127  |
|          7770 |    40515.9062 | Layer 1 | Epoch 128  |
|          7800 |    41429.9141 | Layer 1 | Epoch 128  |
|          7830 |    41242.5391 | Layer 1 | Epoch 129  |
|          7860 |    40341.0312 | Layer 1 | Epoch 129  |
|          7890 |    39186.3789 | Layer 1 | Epoch 130  |
|          7920 |    41788.8516 | Layer 1 | Epoch 130  |
|          7950 |    40789.6328 | Layer 1 | Epoch 131  |
|          7980 |    40896.3203 | Layer 1 | Epoch 131  |
|          8010 |    40554.7852 | Layer 1 | Epoch 132  |
|          8040 |    40197.6953 | Layer 1 | Epoch 132  |
|          8070 |    40304.2656 | Layer 1 | Epoch 133  |
|          8100 |    41458.6680 | Layer 1 | Epoch 133  |
|          8130 |    40058.6172 | Layer 1 | Epoch 134  |
|          8160 |    39620.0781 | Layer 1 | Epoch 134  |
|          8190 |    42656.7422 | Layer 1 | Epoch 135  |
|          8220 |    39641.9844 | Layer 1 | Epoch 135  |
|          8250 |    38695.8008 | Layer 1 | Epoch 136  |
|          8280 |    40381.2969 | Layer 1 | Epoch 136  |
|          8310 |    40572.6484 | Layer 1 | Epoch 137  |
|          8340 |    39962.5000 | Layer 1 | Epoch 137  |
|          8370 |    40879.0430 | Layer 1 | Epoch 138  |
|          8400 |    40940.7656 | Layer 1 | Epoch 138  |
|          8430 |    39780.9766 | Layer 1 | Epoch 139  |
|          8460 |    41654.3242 | Layer 1 | Epoch 139  |
|          8490 |    39535.7617 | Layer 1 | Epoch 140  |
|          8520 |    41106.0234 | Layer 1 | Epoch 140  |
|          8550 |    40007.8867 | Layer 1 | Epoch 141  |
|          8580 |    39772.5078 | Layer 1 | Epoch 141  |
|          8610 |    40554.4492 | Layer 1 | Epoch 142  |
|          8640 |    41275.4805 | Layer 1 | Epoch 142  |
|          8670 |    40837.5391 | Layer 1 | Epoch 143  |
